cart_id,product_id,seller_id,quantity,price_at_addition,added_at,additional_data
115,226,56,1,8.99,2025-04-11 16:34:02.349999,"{'saved_for_later': False, 'gift_wrap': True, 'custom_message': None, 'coupon_applied': True, 'coupon_discount': 0}"
116,428,77,2,57.72,2025-04-13 16:34:02.350002,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': True, 'coupon_discount': 0}"
116,104,88,5,308.37,2025-04-16 16:34:02.350005,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
116,3,29,1,13.73,2025-04-11 16:34:02.350008,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': True, 'coupon_discount': 0}"
117,577,115,3,106.45,2025-04-17 16:34:02.350012,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
118,998,174,1,17.93,2025-04-13 16:34:02.350015,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': True, 'coupon_discount': 0}"
118,48,77,1,102.31,2025-04-15 16:34:02.350017,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0.15}"
118,644,396,2,74.51,2025-04-17 16:34:02.350020,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
118,753,383,1,300.99,2025-04-12 16:34:02.350023,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0.11}"
118,409,18,5,23.99,2025-04-14 16:34:02.350026,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0.13}"
118,946,53,1,145.54,2025-04-11 16:34:02.350028,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
118,547,47,2,972.66,2025-04-17 16:34:02.350031,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': True, 'coupon_discount': 0}"
119,87,61,1,4.05,2025-04-16 16:34:02.350034,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0.12}"
119,874,64,3,1892.3,2025-04-14 16:34:02.350037,"{'saved_for_later': False, 'gift_wrap': True, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
119,395,458,4,5.74,2025-04-15 16:34:02.350041,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0.16}"
119,693,23,1,6.5,2025-04-16 16:34:02.350044,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
120,950,245,1,28.19,2025-04-15 16:34:02.350047,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
121,137,496,1,117.25,2025-04-15 16:34:02.350050,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
121,233,339,1,66.88,2025-04-12 16:34:02.350053,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
121,97,273,1,7.42,2025-04-15 16:34:02.350055,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0.05}"
122,471,86,2,25.77,2025-04-14 16:34:02.350059,"{'saved_for_later': False, 'gift_wrap': True, 'custom_message': None, 'coupon_applied': True, 'coupon_discount': 0}"
122,842,45,1,1532.99,2025-04-11 16:34:02.350062,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
123,781,201,3,105.52,2025-04-14 16:34:02.350065,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
123,320,496,3,46.86,2025-04-17 16:34:02.350068,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
123,946,53,1,72.77,2025-04-16 16:34:02.350070,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
123,980,29,1,459.73,2025-04-14 16:34:02.350072,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
123,871,85,1,13.0,2025-04-11 16:34:02.350075,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
123,471,86,1,28.63,2025-04-15 16:34:02.350077,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0.06}"
124,394,199,1,17.59,2025-04-14 16:34:02.350081,"{'saved_for_later': False, 'gift_wrap': True, 'custom_message': None, 'coupon_applied': True, 'coupon_discount': 0}"
124,830,357,1,13.46,2025-04-14 16:34:02.350083,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
124,631,43,1,62.22,2025-04-16 16:34:02.350086,"{'saved_for_later': False, 'gift_wrap': True, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
124,670,81,1,339.99,2025-04-12 16:34:02.350089,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
124,698,327,1,2183.36,2025-04-17 16:34:02.350091,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': True, 'coupon_discount': 0}"
124,791,99,1,43.42,2025-04-16 16:34:02.350093,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
124,353,3,1,4035.42,2025-04-13 16:34:02.350096,"{'saved_for_later': False, 'gift_wrap': True, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
124,689,318,1,28.95,2025-04-11 16:34:02.350098,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': 'Iste eligendi ad provident eveniet totam provident.', 'coupon_applied': True, 'coupon_discount': 0}"
124,174,481,1,22.41,2025-04-13 16:34:02.350106,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': True, 'coupon_discount': 0}"
124,465,309,4,188.21,2025-04-14 16:34:02.350109,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
125,658,493,1,31.89,2025-04-12 16:34:02.350112,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
125,538,56,1,169.99,2025-04-11 16:34:02.350115,"{'saved_for_later': False, 'gift_wrap': True, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
125,89,82,1,4234.54,2025-04-16 16:34:02.350117,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
125,102,75,1,197.38,2025-04-12 16:34:02.350120,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
126,931,79,1,631.99,2025-04-16 16:34:02.350123,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
127,698,327,1,2183.36,2025-04-14 16:34:02.350127,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': True, 'coupon_discount': 0}"
127,174,481,1,19.61,2025-04-06 16:34:02.350129,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': '今天对于决定经验能够朋友行业.', 'coupon_applied': False, 'coupon_discount': 0}"
127,999,12,1,721.51,2025-04-13 16:34:02.350136,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
128,215,149,1,69.12,2025-04-14 16:34:02.350140,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0.12}"
128,117,255,1,581.99,2025-04-13 16:34:02.350143,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0.13}"
128,484,469,1,54.63,2025-04-15 16:34:02.350146,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': True, 'coupon_discount': 0.14}"
128,89,82,3,4234.54,2025-04-17 16:34:02.350149,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0.15}"
128,685,445,1,115.0,2025-04-16 16:34:02.350152,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0.05}"
128,931,79,2,592.49,2025-04-13 16:34:02.350155,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
128,830,357,1,14.95,2025-04-15 16:34:02.350158,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
128,550,32,1,28.69,2025-04-17 16:34:02.350160,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': '两个不断项目个人产品说明因为.', 'coupon_applied': True, 'coupon_discount': 0.06}"
129,781,98,1,46.99,2025-04-11 16:34:02.350168,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': True, 'coupon_discount': 0.19}"
129,231,69,3,48.3,2025-04-17 16:34:02.350171,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
129,605,21,2,2694.32,2025-04-16 16:34:02.350173,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
130,439,86,2,38.99,2025-04-14 16:34:02.350177,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0.2}"
130,113,201,2,19.49,2025-04-12 16:34:02.350179,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
131,687,275,1,58.7,2025-04-05 16:34:02.350183,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
131,980,174,1,276.76,2025-04-16 16:34:02.350186,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
132,471,86,1,28.63,2025-04-12 16:34:02.350189,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
133,518,281,1,9.04,2025-04-16 16:34:02.350192,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0.07}"
134,100,72,1,29.1,2025-04-11 16:34:02.350196,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0.14}"
134,901,16,1,47.1,2025-04-16 16:34:02.350198,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
134,459,149,1,2060.16,2025-04-16 16:34:02.350201,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
134,49,300,1,119.99,2025-04-17 16:34:02.350203,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': True, 'coupon_discount': 0}"
134,438,75,1,118.14,2025-04-15 16:34:02.350205,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
134,809,68,1,807.75,2025-04-14 16:34:02.350208,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
134,369,192,3,33.79,2025-04-13 16:34:02.350210,"{'saved_for_later': False, 'gift_wrap': True, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
135,356,70,1,28.93,2025-04-17 16:34:02.350213,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
136,606,457,1,28.33,2025-04-17 16:34:02.350216,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': '最后之后汽车产品记者工作不断.', 'coupon_applied': True, 'coupon_discount': 0}"
137,318,17,3,117.61,2025-04-16 16:34:02.350223,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
138,660,493,1,143.98,2025-04-13 16:34:02.350227,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
138,674,463,1,103.0,2025-04-12 16:34:02.350231,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
138,460,93,1,176.95,2025-04-16 16:34:02.350234,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': True, 'coupon_discount': 0}"
138,382,66,1,159.99,2025-04-17 16:34:02.350237,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0.12}"
138,159,493,1,42.06,2025-04-14 16:34:02.350239,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
139,113,38,1,23.27,2025-04-17 16:34:02.350243,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
140,853,19,2,421.8,2025-04-16 16:34:02.350246,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
140,917,383,1,9.75,2025-04-13 16:34:02.350249,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
141,775,201,1,29.69,2025-04-15 16:34:02.350252,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
141,506,219,2,3.34,2025-04-15 16:34:02.350255,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
141,747,212,3,710.1,2025-04-16 16:34:02.350257,"{'saved_for_later': False, 'gift_wrap': True, 'custom_message': 'Silencieux âge apprendre passage depuis presser là.', 'coupon_applied': False, 'coupon_discount': 0}"
142,534,201,1,1921.23,2025-04-16 16:34:02.350266,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0.13}"
143,55,192,1,48.01,2025-04-14 16:34:02.350269,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0.12}"
143,297,228,1,24.99,2025-04-11 16:34:02.350272,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': True, 'coupon_discount': 0.12}"
144,579,74,2,347.0,2025-04-14 16:34:02.350276,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
145,231,69,2,38.64,2025-04-17 16:34:02.350279,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
145,832,453,5,75.55,2025-04-12 16:34:02.350282,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
145,954,3,2,104.99,2025-04-15 16:34:02.350284,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
145,887,91,1,136.18,2025-04-17 16:34:02.350287,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
146,875,2,2,18.65,2025-04-17 16:34:02.350290,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0.14}"
147,597,412,1,509.94,2025-04-12 16:34:02.350293,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0.08}"
148,23,95,1,247.34,2025-04-17 16:34:02.350297,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
148,798,34,1,20.32,2025-04-15 16:34:02.350299,"{'saved_for_later': False, 'gift_wrap': True, 'custom_message': None, 'coupon_applied': True, 'coupon_discount': 0.19}"
149,60,412,1,22.07,2025-04-12 16:34:02.350303,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0.11}"
150,469,49,1,48.56,2025-04-16 16:34:02.350306,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': True, 'coupon_discount': 0}"
150,645,444,1,52.03,2025-04-11 16:34:02.350309,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': True, 'coupon_discount': 0}"
151,590,1,1,74.82,2025-04-14 16:34:02.350312,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0.14}"
151,455,54,1,356.99,2025-04-12 16:34:02.350314,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
151,766,115,3,48.11,2025-04-11 16:34:02.350317,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
152,929,32,1,692.25,2025-04-14 16:34:02.350320,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0.06}"
152,86,78,1,22.32,2025-04-14 16:34:02.350322,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
152,251,72,1,32.8,2025-04-16 16:34:02.350325,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0.09}"
152,90,49,1,70.86,2025-04-13 16:34:02.350328,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
152,696,47,1,270.82,2025-04-12 16:34:02.350330,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
152,360,16,1,269.99,2025-04-14 16:34:02.350333,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
153,630,444,1,99.23,2025-04-14 16:34:02.350336,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': True, 'coupon_discount': 0}"
154,14,396,3,49.49,2025-04-14 16:34:02.350339,"{'saved_for_later': False, 'gift_wrap': True, 'custom_message': None, 'coupon_applied': True, 'coupon_discount': 0.19}"
154,536,80,1,29.25,2025-04-12 16:34:02.350343,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
155,978,281,2,54.91,2025-04-12 16:34:02.350346,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': 'Camarade repas emmener former enfoncer lendemain.', 'coupon_applied': False, 'coupon_discount': 0}"
155,504,0,1,654.98,2025-04-12 16:34:02.350353,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
155,473,89,2,139.47,2025-04-16 16:34:02.350356,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0.09}"
156,495,174,1,91.15,2025-04-17 16:34:02.350359,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
156,308,253,1,74.33,2025-04-15 16:34:02.350362,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0.1}"
156,114,327,2,571.56,2025-04-13 16:34:02.350364,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': True, 'coupon_discount': 0}"
156,100,334,1,9.67,2025-04-15 16:34:02.350367,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0.19}"
157,54,486,1,150.54,2025-04-14 16:34:02.350370,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
157,465,44,1,714.26,2025-04-11 16:34:02.350373,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
157,422,68,2,146.06,2025-04-15 16:34:02.350375,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0.17}"
158,861,21,1,1821.37,2025-04-13 16:34:02.350379,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
158,912,354,1,42.8,2025-04-16 16:34:02.350381,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0.19}"
158,266,93,1,16.33,2025-04-13 16:34:02.350384,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
158,483,49,1,59.1,2025-04-15 16:34:02.350387,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
158,550,32,2,36.89,2025-04-16 16:34:02.350390,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': True, 'coupon_discount': 0}"
158,256,326,1,177.08,2025-04-11 16:34:02.350392,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': True, 'coupon_discount': 0}"
158,740,93,1,19.81,2025-04-14 16:34:02.350395,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0.07}"
158,564,69,1,40.42,2025-04-12 16:34:02.350398,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': True, 'coupon_discount': 0}"
158,770,210,3,36.99,2025-04-11 16:34:02.350400,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
158,481,445,1,536.05,2025-04-15 16:34:02.350402,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
159,26,150,1,299.99,2025-04-14 16:34:02.350406,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0.19}"
160,706,46,1,40.58,2025-04-12 16:34:02.350409,"{'saved_for_later': False, 'gift_wrap': True, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
160,629,395,1,45.04,2025-04-11 16:34:02.350412,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
161,662,1,1,21.73,2025-04-15 16:34:02.350415,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
162,785,78,1,13.99,2025-04-12 16:34:02.350419,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': '免费音乐标准发布.', 'coupon_applied': False, 'coupon_discount': 0}"
162,872,43,1,40.53,2025-04-16 16:34:02.350425,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
163,629,395,1,51.47,2025-04-17 16:34:02.350428,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
164,388,29,1,16.87,2025-04-06 16:34:02.350431,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': True, 'coupon_discount': 0}"
164,732,26,1,3077.02,2025-04-06 16:34:02.350435,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
164,470,493,1,26.4,2025-04-10 16:34:02.350451,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0.12}"
164,514,311,3,15.74,2025-04-05 16:34:02.350455,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': True, 'coupon_discount': 0}"
165,179,309,1,66.39,2025-04-13 16:34:02.350458,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
166,467,76,1,1712.39,2025-04-14 16:34:02.350461,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
167,891,62,1,112.71,2025-04-11 16:34:02.350464,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
168,98,32,1,59.36,2025-04-17 16:34:02.350467,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
168,871,11,1,5.47,2025-04-12 16:34:02.350470,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
168,960,84,1,16.99,2025-04-14 16:34:02.350472,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
169,57,140,1,13.73,2025-04-17 16:34:02.350475,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
169,240,34,1,642.74,2025-04-16 16:34:02.350478,"{'saved_for_later': False, 'gift_wrap': True, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0.19}"
169,975,69,1,152.49,2025-04-14 16:34:02.350480,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
170,235,95,2,125.77,2025-04-11 16:34:02.350484,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0.08}"
171,171,336,1,60.01,2025-04-13 16:34:02.350487,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
171,761,210,1,79.12,2025-04-12 16:34:02.350490,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': True, 'coupon_discount': 0}"
171,960,2,1,30.52,2025-04-11 16:34:02.350492,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': True, 'coupon_discount': 0}"
171,875,2,1,14.5,2025-04-17 16:34:02.350495,"{'saved_for_later': False, 'gift_wrap': True, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0.16}"
171,960,84,2,13.59,2025-04-11 16:34:02.350497,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
171,917,383,3,9.75,2025-04-17 16:34:02.350500,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
171,227,291,1,159.99,2025-04-15 16:34:02.350503,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
171,725,68,1,1385.59,2025-04-15 16:34:02.350506,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
171,55,63,2,18.99,2025-04-14 16:34:02.350508,"{'saved_for_later': False, 'gift_wrap': False, 'custom_message': None, 'coupon_applied': False, 'coupon_discount': 0}"
